episode,n_drones,n_dests,steps,team_reward,delivered,makespan,reloads,hop2plus,max_reach,stall_ratio,max_stall_run,term_reason,relay_frac,wall_sec
263,5,21,261,196.212,21,261,2,0.6123,867.2,0.2477,4,complete,0.1056,3618.7
264,6,50,752,562.496,50,752,8,0.7201,1108.5,0.3686,15,complete,0.0974,3631.4
265,3,35,1000,254.669,29,,5,0.483,735.8,0.4086,111,step_limit,0.1899,3650.3
266,4,54,669,714.662,54,669,10,0.5605,792.0,0.2255,13,complete,0.1219,3661.3
267,5,46,482,576.009,46,482,8,0.4344,681.7,0.241,9,complete,0.0533,3672.5
268,3,33,995,387.105,33,995,6,0.527,771.8,0.3281,40,complete,0.2185,3688.7
269,3,42,935,484.979,42,935,7,0.4378,775.7,0.2512,28,complete,0.1835,3704.0
270,4,45,1000,399.991,41,,6,0.5315,836.5,0.3902,28,step_limit,0.1562,3723.2
271,5,37,530,400.838,37,530,5,0.6166,901.5,0.2121,8,complete,0.1345,3731.9
272,3,47,1000,538.311,44,,8,0.3767,722.8,0.2315,42,step_limit,0.1512,3752.3
273,6,76,650,970.758,76,650,13,0.5287,785.8,0.2401,17,complete,0.0767,3763.9
274,6,29,353,276.392,29,353,3,0.7007,989.0,0.2875,13,complete,0.1538,3769.7
275,4,78,1000,514.928,54,,9,0.4532,766.7,0.394,20,step_limit,0.1577,3789.4
276,5,49,496,610.527,49,496,8,0.5214,731.8,0.2021,7,complete,0.0592,3798.5
277,3,67,1000,686.776,57,,10,0.4137,746.4,0.2857,50,step_limit,0.1327,3818.1
278,4,30,499,328.413,30,499,4,0.6333,1060.0,0.2274,12,complete,0.2246,3826.3
279,6,44,445,528.514,44,445,7,0.5464,759.5,0.2199,7,complete,0.0762,3833.8
280,4,32,647,366.858,32,647,5,0.5858,944.8,0.3124,29,complete,0.2138,3844.5
281,4,36,718,388.636,36,718,6,0.5063,768.5,0.3588,14,complete,0.1632,3859.8
282,4,56,813,704.93,56,813,10,0.4846,691.1,0.2983,47,complete,0.1125,3874.1
283,4,75,890,991.621,75,890,13,0.4261,719.5,0.2276,14,complete,0.0768,3891.7
284,5,21,245,207.56,21,245,2,0.4563,689.4,0.1077,1,complete,0.1081,3896.4
285,6,72,541,915.732,72,541,12,0.5148,820.1,0.1228,4,complete,0.0782,3906.3
286,6,78,554,1037.845,78,554,14,0.4627,738.5,0.1847,5,complete,0.0734,3918.2
